area,bathroom,bedroom,lat,long,school,mrt,age,type_condo,type_hdb,price_sqft
366,1,1,1.31009,103.87107,0,1,4,1,0,1445.36
1689,3,4,1.34261,103.92539,1,0,9,1,0,1113.08
829,2,2,1.329903,103.8681045,2,1,8,1,0,1447.53
882,2,2,1.392822,103.8802095,4,0,5,1,0,1064.5
484,1,1,1.279647,103.8400335,1,2,7,1,0,2041.32
452,1,1,1.381284,103.902876,4,0,5,1,0,1190.27
1248,3,3,1.4459,103.80404,4,0,19,1,0,632.92
505,1,1,1.363932,103.764582,1,1,4,1,0,1584.16
1302,2,3,1.376532,103.9607775,2,0,6,1,0,983.1
1291,3,3,1.347939,103.9615875,1,0,17,1,0,1068.94
764,2,2,1.370304,103.8483855,3,1,6,1,0,1544.5
1259,3,4,1.371996315,103.944803,1,0,1,1,0,1340.75
786,2,2,1.380465,103.901274,4,0,6,1,0,1043.26
495,1,1,1.32503,103.89049,1,2,1,1,0,1535.35
1518,3,4,1.34261,103.92539,1,0,8,1,0,1250.99
850,1,1,1.293651,103.837185,1,0,6,1,0,2224.57
366,1,1,1.31283,103.92608,1,0,6,1,0,1653.01
1270,2,3,1.316034,103.802265,1,0,6,1,0,1811.02
1249,3,3,1.317951,103.8514725,2,0,5,1,0,1384.22
969,2,2,1.289502,103.8405375,1,0,20,1,0,1651.19
657,2,2,1.290527695,103.8165718,2,1,3,1,0,2100.46
700,1,2,1.312911,103.8421125,3,2,9,1,0,2000
484,1,1,1.37313,103.9024305,1,0,2,1,0,1260.33
1582,3,3,1.357272,103.7644425,0,0,22,1,0,1061.95
969,2,3,1.389348,103.770297,3,0,6,1,0,921.57
1098,2,3,1.374093,103.9032585,1,0,2,1,0,1552.82
1292,2,3,1.31137,103.93622,0,0,34,1,0,990.71
1518,4,4,1.313252668,103.8417902,2,2,-4,1,0,2150
1141,2,3,1.309806,103.895379,2,0,17,1,0,1665.21
570,1,1,1.376458383,103.7573924,2,0,4,1,0,1228.07
786,2,2,1.315683,103.9004505,1,0,7,1,0,1259.54
1238,3,3,1.349748,103.961655,1,0,15,1,0,856.21
2067,3,4,1.388205,103.878495,2,0,19,1,0,725.69
442,1,1,1.327302,103.9450725,3,1,4,1,0,1538.46
786,2,3,1.29229,103.76819,0,0,3,1,0,1501.27
1690,3,3,1.36026,103.87692,1,0,20,1,0,946.75
1798,3,4,1.290527695,103.8165718,2,1,6,1,0,1434.93
883,2,3,1.288998,103.7835764,0,0,-4,1,0,1774.63
474,1,1,1.29573,103.8060315,2,1,3,1,0,2014.77
656,1,2,1.391814,103.850685,0,0,2,1,0,1341.46
969,2,3,1.345986,103.725378,3,0,2,1,0,1496.39
1376,3,3,1.44794,103.81891,4,1,22,1,0,763.08
1238,3,3,1.34124,103.70798,2,1,11,1,0,1121.88
1301,2,3,1.360125,103.9656555,2,0,25,1,0,960.8
990,2,3,1.356507,103.964571,1,0,5,1,0,947.47
1249,2,3,1.340766,103.957632,1,1,21,1,0,756.61
1227,2,2,1.304325,103.8487815,3,3,12,1,0,1783.93
1744,3,3,1.372626,103.942809,2,0,9,1,0,1077.98
1453,3,3,1.30635,103.897782,1,0,16,1,0,1617.34
947,2,2,1.39176,103.904262,5,0,17,1,0,823.65
1227,3,3,1.34261,103.92539,1,0,20,1,0,953.55
872,2,3,1.35026,103.93597,4,0,5,1,0,1284.4
1571,3,3,1.300419,103.8459555,1,4,5,1,0,1986
1410,3,4,1.361313,103.9701465,0,0,-3,1,0,1393.62
1249,2,3,1.312497,103.9064445,3,0,6,1,0,1080.86
550,1,1,1.323801,103.945356,2,1,3,1,0,1372.73
1001,2,3,1.35026,103.93597,4,0,5,1,0,1278.72
1313,3,2,1.300437,103.8306735,1,1,16,1,0,2574.26
538,1,1,1.32084,103.8998,2,1,4,1,0,1301.12
936,2,2,1.339758,103.9568085,1,0,8,1,0,1121.79
1130,3,3,1.341081,103.760406,2,0,22,1,0,752.21
538,2,2,1.301049,103.848039,1,4,4,1,0,2583.64
441,1,1,1.312866,103.8857535,2,0,6,1,0,1360.54
1647,4,4,1.34261,103.92539,1,0,5,1,0,1396.48
1001,2,2,1.28112,103.81474,2,0,7,1,0,1378.62
667,1,2,1.330137,103.908285,3,0,4,1,0,1394.3
1001,2,2,1.277226,103.8536955,0,3,3,1,0,1998
969,2,2,1.29328,103.82615,2,0,9,1,0,1702.79
764,2,2,1.361547,103.877919,1,0,9,1,0,1230.37
1819,5,4,1.302,103.85359,2,4,6,1,0,1913.14
1302,4,4,1.3197285,103.846158,1,1,-3,1,0,2566.82
1324,3,3,1.378029459,103.9581435,2,0,21,1,0,868.58
474,1,1,1.374803224,103.9030419,2,0,2,1,0,1390.3
1184,2,3,1.355157,103.9678425,1,0,5,1,0,886.82
893,2,3,1.336284,103.74174,2,2,3,1,0,1657.33
1152,3,3,1.412352,103.83507,2,0,26,1,0,676.22
377,1,1,1.2798,103.7859075,0,0,6,1,0,1657.82
463,1,1,1.29546,103.8065175,2,1,3,1,0,2051.84
807,1,1,1.279278,103.850541,0,2,9,1,0,2001.24
753,1,1,1.29084,103.82078,3,1,6,1,0,1460.82
1259,3,4,1.432701,103.7974365,4,0,12,1,0,738.68
1130,2,3,1.395549,103.875075,3,0,1,1,0,1079.65
1464,3,4,1.313928,103.8431025,3,0,12,1,0,2185.79
1561,2,2,1.342330208,103.778383,1,1,40,1,0,819.99
732,1,1,1.302804,103.9009905,0,0,7,1,0,1495.9
452,1,1,1.3251015,103.8832928,2,1,-2,1,0,1745.58
1486,2,3,1.268163,103.814379,0,0,7,1,0,1480.48
1033,2,2,1.33236,103.94614,1,0,20,1,0,803.48
1571,4,3,1.35252,103.87036,4,2,25,1,0,1012.09
1356,3,3,1.277694,103.849551,0,2,3,1,0,2278.76
1065,3,3,1.298682,103.8861945,0,0,11,1,0,1784.04
818,2,2,1.299159,103.857858,1,2,3,1,0,2689.49
1399,2,3,1.444968,103.8249765,2,0,5,1,0,879.2
904,2,3,1.299452705,103.8528615,2,5,-4,1,0,2212.39
1281,2,2,1.28112,103.81474,2,0,7,1,0,1395.78
1270,3,3,1.294326,103.8220245,1,0,17,1,0,1644.09
1399,3,3,1.303632,103.829229,0,1,10,1,0,2636.8
1399,3,4,1.378962,103.7747385,3,0,23,1,0,914.94
990,2,3,1.40246,103.90686,9,0,6,1,0,907.07
592,1,1,1.294164,103.838427,1,0,9,1,0,2466.22
1108,3,3,1.312191,103.889466,2,1,22,1,0,1252.71
958,2,3,1.384137,103.7493675,3,0,5,1,0,1069.94
527,1,1,1.364787,103.764168,1,1,4,1,0,1480.08
805,2,2,1.41003,103.90594,5,0,3,1,0,1465.84
1270,2,3,1.305837,103.9215195,1,0,45,1,0,811.02
1517,2,3,1.370331,103.9451355,0,0,4,1,0,955.83
947,2,2,1.378332,103.902894,4,0,4,1,0,1161.56
1001,2,3,1.376217,103.959522,2,0,4,1,0,949.05
2024,2,3,1.28112,103.81474,2,0,7,1,0,1383.4
1302,3,3,1.301373,103.898169,0,0,10,1,0,1904.76
1884,3,4,1.341837,103.7183535,4,1,37,1,0,753.72
732,2,2,1.389951,103.8956175,9,1,4,1,0,1366.12
732,2,2,1.32503,103.89049,1,2,1,1,0,1554.64
1432,4,4,1.368765,103.7770605,0,0,5,1,0,1187.15
904,2,2,1.330038,103.868352,2,1,8,1,0,1471.24
1335,2,3,1.351971,103.8622725,4,1,16,1,0,1722.85
840,2,3,1.39106658,103.8942452,8,1,4,1,0,1380.95
1366,2,3,1.388232,103.851297,0,0,27,1,0,1083.46
1206,2,3,1.277694,103.849551,0,2,3,1,0,2404.64
1217,2,2,1.321983,103.813857,1,2,4,1,0,2284.31
1023,2,2,1.312749,103.923657,3,0,6,1,0,1259.04
775,2,2,1.377279,103.960998,2,0,4,1,0,1025.81
1044,3,3,1.290527695,103.8165718,2,1,3,1,0,1857.17
441,1,1,1.321209,103.8650355,2,1,4,1,0,1605.44
484,1,1,1.375038,103.903911,1,0,2,1,0,1446.28
1313,3,3,1.381005,103.89789,6,0,19,1,0,760.09
441,1,1,1.317834,103.8519675,2,0,2,1,0,2448.98
980,2,2,1.376937,103.941648,2,0,8,1,0,816.33
1109,2,2,1.30466,103.9042,3,0,7,1,0,1172.23
1184,3,3,1.280772,103.8526605,0,4,12,1,0,2111.49
667,1,1,1.326825,103.862232,3,0,8,1,0,1256.37
452,1,1,1.35531,103.887855,2,0,4,1,0,1327.43
1227,2,3,1.343781,103.734009,4,1,25,1,0,973.92
990,3,3,1.395794644,103.8792039,3,0,3,1,0,1111.11
1195,3,3,1.292751,103.8198555,2,1,3,1,0,1931.38
959,2,2,1.30033,103.85701,1,2,11,1,0,1595.41
990,2,2,1.296108,103.8672225,0,0,22,1,0,1212.12
1206,2,2,1.277694,103.849551,0,2,3,1,0,2404.64
1722,4,4,1.271637,103.807638,1,1,5,1,0,2264.81
1152,2,2,1.30442,103.8617,1,2,8,1,0,1649.31
452,1,1,1.290591,103.8177315,2,1,4,1,0,2433.63
915,2,3,1.379888262,103.8931552,6,1,3,1,0,1530.05
915,1,2,1.279278,103.850541,0,2,9,1,0,2054.64
1055,2,2,1.372473,103.9009545,2,0,16,1,0,814.22
1238,3,3,1.347984,103.92786,1,0,19,1,0,888.53
1292,3,3,1.290591,103.8177315,2,1,4,1,0,1780.19
1076,2,2,1.310769,103.9380165,0,0,34,1,0,919.14
581,1,1,1.320474531,103.8447401,0,1,8,1,0,1858.86
936,2,2,1.291905,103.838913,1,0,11,1,0,2115.38
1216,3,4,1.337454,103.7814435,2,1,35,1,0,1866.78
1399,3,3,1.354113,103.8761775,1,0,5,1,0,1215.15
829,1,1,1.31059,103.9254,1,0,34,1,0,1049.46
818,1,1,1.305594,103.838121,2,0,16,1,0,2200.49
1033,3,3,1.340775,103.881096,2,1,4,1,0,1481.12
904,1,1,1.353006,103.7591325,3,0,4,1,0,1084.07
613,1,2,1.354959,103.865796,4,1,6,1,0,1305.06
592,1,1,1.303362,103.901976,1,0,7,1,0,1773.65
764,2,2,1.322442,103.848174,0,0,10,1,0,1767.02
441,1,1,1.312776,103.8851055,2,1,5,1,0,1428.57
2120,3,3,1.31295,103.91128,4,0,9,1,0,1179.25
883,2,2,1.280772,103.8526605,0,4,12,1,0,1845.98
1517,2,3,1.268163,103.814379,0,0,7,1,0,1680.95
592,1,1,1.302804,103.9009905,0,0,7,1,0,1739.86
1442,3,3,1.352862,103.8364065,0,0,24,1,0,1434.12
998,2,3,1.40246,103.90686,9,0,6,1,0,901.8
549,1,1,1.299357,103.833252,1,0,6,1,0,2459.02
1055,2,2,1.28112,103.81474,2,0,7,1,0,1345.97
1593,4,4,1.31059,103.9254,1,0,5,1,0,1556.81
721,2,2,1.343007,103.7190105,4,1,6,1,0,1357.84
1334,2,3,1.356282,103.9686525,1,0,14,1,0,884.56
527,1,1,1.279395,103.8473325,1,2,9,1,0,2258.06
581,1,1,1.264851,103.8165255,0,2,4,1,0,2378.66
441,1,1,1.318131,103.8463245,1,1,9,1,0,2013.61
1054,3,3,1.357434,103.749399,3,1,17,1,0,844.4
646,1,2,1.297215,103.8368385,1,1,7,1,0,2523.22
915,2,3,1.318212,103.7619045,3,0,3,1,0,1748.63
1270,2,4,1.393191,103.880718,4,0,2,1,0,1172.35
678,2,2,1.335303,103.742415,2,2,3,1,0,1755.16
1270,2,2,1.387575,103.878486,2,0,19,1,0,762.2
1432,2,3,1.280772,103.8526605,0,4,12,1,0,2025.14
807,1,1,1.30442,103.8617,1,2,6,1,0,1796.78
678,2,2,1.336284,103.74174,2,2,3,1,0,1858.41
1344,3,3,1.360251,103.9632975,2,0,24,1,0,818.45
506,1,1,1.298871,103.8373965,1,1,5,1,0,2430.83
1302,3,3,1.348803,103.7745045,0,0,12,1,0,1152.07
1324,3,3,1.358784,103.963635,2,0,17,1,0,883.69
1432,4,3,1.297287,103.83471,1,0,10,1,0,2367.32
1550,4,3,1.36842,103.8768,2,0,5,1,0,1154.12
1216,3,3,1.352403,103.7559825,3,0,21,1,0,904.61
687,2,2,1.37313,103.9024305,1,0,2,1,0,1280.93
495,1,1,1.340451,103.8807765,2,1,4,1,0,1529.29
1163,2,2,1.277226,103.8536955,0,3,3,1,0,2063.63
1206,2,3,1.28248,103.78553,0,1,22,1,0,1326.7
1195,3,3,1.424484,103.848408,3,0,6,1,0,820.08
754,2,2,1.39106658,103.8942452,8,1,4,1,0,1279.84
710,1,2,1.328472,103.8483585,1,1,8,1,0,1225.35
624,1,2,1.33236,103.94614,1,0,6,1,0,1551.28
818,2,3,1.449766797,103.823595,4,1,-3,1,0,1075.79
1657,4,4,1.301877,103.898961,0,0,10,1,0,1750.15
506,1,1,1.343349,103.719303,4,1,6,1,0,1501.98
818,1,1,1.305594,103.838121,2,0,16,1,0,2322.74
1313,3,3,1.267083,103.8158865,0,0,16,1,0,1561.31
883,2,2,1.341738,103.9534155,2,1,6,1,0,1426.95
1109,3,3,1.345572,103.722579,3,1,13,1,0,1044.18
882,2,2,1.379232,103.902381,4,0,4,1,0,1065.76
1163,3,3,1.296882,103.7650995,0,0,15,1,0,1161.65
1356,2,3,1.44794,103.81891,4,1,19,1,0,722.71
570,1,1,1.275165,103.844538,1,1,13,1,0,1982.46
1152,3,3,1.298322,103.8845025,0,0,4,1,0,2239.58
1055,2,2,1.392580347,103.9129701,5,0,4,1,0,1050.24
1011,2,3,1.274643,103.8447405,1,1,5,1,0,2561.82
1141,2,2,1.276713,103.8533265,0,3,3,1,0,2201.84
1044,2,3,1.39735,103.89688,7,0,10,1,0,1197.32
614,1,1,1.363932,103.764582,1,1,4,1,0,1446.25
1733,4,3,1.266822,103.813299,0,0,7,1,0,1615.7
1044,2,3,1.395,103.881564,5,0,3,1,0,1149.42
1120,3,3,1.430532,103.785534,5,0,14,1,0,766.07
835,2,3,1.429605469,103.7852792,4,0,6,1,0,1003.59
1690,4,4,1.34253,103.955031,2,1,18,1,0,1065.09
1528,4,5,1.345365,103.7253735,3,0,2,1,0,1806.28
624,1,1,1.273464,103.845582,1,1,6,1,0,1983.97
775,2,2,1.345986,103.725378,3,0,2,1,0,1548.39
1152,2,2,1.266822,103.813299,0,0,7,1,0,1718.75
2034,3,3,1.31059,103.9254,1,0,34,1,0,1120.94
571,1,1,1.370133,103.946247,0,1,3,1,0,1260.95
1173,2,3,1.277226,103.8536955,0,3,3,1,0,2116.79
754,1,1,1.292733991,103.8243589,2,0,11,1,0,1801.06
581,1,1,1.313451,103.904775,2,0,8,1,0,1239.24
1582,3,3,1.289502,103.8405375,1,0,20,1,0,1548.67
850,2,2,1.299537,103.766094,0,0,26,1,0,941.04
1077,2,2,1.369845,103.776039,2,0,6,1,0,928.51
1292,2,3,1.38616,103.74618,4,1,20,1,0,743.03
1648,4,4,1.299951,103.8300705,1,1,12,1,0,2305.83
1507,3,3,1.276713,103.8533265,0,3,3,1,0,2322.5
936,3,2,1.306098,103.7843595,1,0,23,1,0,1175.21
2121,3,3,1.31465,103.90201,1,0,10,1,0,886.37
1442,2,3,1.324359,103.9291425,2,1,5,1,0,1393.9
807,2,2,1.353544043,103.848677,4,2,3,1,0,1796.78
635,1,2,1.299015,103.836771,1,1,7,1,0,2437.8
872,2,3,1.35026,103.93597,4,0,5,1,0,1204.13
1334,2,3,1.308132,103.9070565,3,0,40,1,0,1259.37
969,2,3,1.389348,103.770297,3,0,6,1,0,877.19
484,1,1,1.307697712,103.7916296,1,2,3,1,0,1756.2
1195,3,3,1.435109298,103.8432712,4,0,17,1,0,701.53
1195,2,2,1.316277,103.778082,1,0,7,1,0,1874.48
1335,3,3,1.38616,103.74618,4,1,23,1,0,695.8
915,2,3,1.312911,103.8421125,3,2,9,1,0,2000
710,1,2,1.352538,103.8517155,4,2,5,1,0,1591.55
1141,2,2,1.294613524,103.8321846,2,0,12,1,0,2366.35
915,2,2,1.376082,103.902723,2,0,5,1,0,1092.9
1237,2,3,1.300709927,103.8547501,1,3,20,1,0,685.53
1022,2,2,1.445182174,103.8259838,2,0,18,1,0,801.26
517,1,1,1.31059,103.9254,1,0,5,1,0,1702.13
1173,3,3,1.308168,103.83876,2,0,10,1,0,2259.16
1023,2,2,1.34993,103.87584,2,2,26,1,0,1251.22
463,1,1,1.311007972,103.8597469,1,1,12,1,0,1555.08
753,2,2,1.328094,103.8627765,3,0,6,1,0,1328.02
893,2,2,1.369683,103.944501,0,0,4,1,0,1097.42
926,2,2,1.290933,103.8383145,1,0,12,1,0,2105.83
936,3,3,1.371996315,103.944803,1,0,3,1,0,1217.95
1195,2,3,1.310706,103.858029,2,1,11,1,0,1573.22
1528,3,3,1.31059,103.9254,1,0,34,1,0,1034.03
1119,3,3,1.28928,103.82812,2,1,14,1,0,1680.07
1551,3,3,1.39735,103.89688,7,0,10,1,0,1056.09
452,1,1,1.27602,103.837491,1,0,3,1,0,2210.18
527,1,1,1.310949,103.8827205,2,0,3,1,0,1518.03
495,1,1,1.311192,103.858506,2,1,3,1,0,1692.93
710,2,2,1.343349,103.719303,4,1,6,1,0,1408.45
1163,3,3,1.315071,103.758516,2,0,7,1,0,1341.36
1098,2,3,1.337526,103.736025,2,0,21,1,0,868.85
377,1,1,1.297215,103.8368385,1,1,7,1,0,2594.16
1184,3,3,1.359567,103.832811,1,0,15,1,0,1266.89
678,2,2,1.352313,103.850721,4,2,3,1,0,1696.17
883,1,2,1.43585,103.78698,4,4,7,1,0,1039.64
872,1,1,1.289592,103.8412845,1,1,20,1,0,1490.83
1841,4,3,1.34041,103.77221,2,1,7,1,0,1846.82
2046,4,3,1.292319,103.8248865,2,0,20,1,0,1173.02
1012,1,2,1.353006,103.7591325,3,0,4,1,0,1173.91
1496,2,2,1.31283,103.92608,1,0,37,1,0,1094.92
936,2,3,1.345986,103.725378,3,0,2,1,0,1655.98
570,1,1,1.343295,103.8692115,2,1,4,1,0,1491.23
1044,3,3,1.340451,103.8807765,2,1,4,1,0,1513.41
990,2,2,1.347399,103.9584195,5,0,24,1,0,762.63
1874,3,3,1.40584,103.90169,6,1,14,1,0,1000
1195,3,3,1.424295,103.8245175,2,0,18,1,0,751.46
1454,4,4,1.371861,103.9438485,1,0,7,1,0,949.11
797,2,2,1.343412,103.881033,3,1,5,1,0,1475.53
398,1,1,1.36177,103.88696,2,1,4,1,0,1376.88
1195,3,3,1.423926,103.8493305,2,0,17,1,0,701.26
796,2,2,1.353544043,103.848677,4,2,3,1,0,1884.42
850,2,2,1.328526,103.869324,2,1,3,1,0,1676.47
398,1,1,1.355175,103.8664485,4,1,5,1,0,1505.03
570,1,1,1.376458383,103.7573924,2,0,4,1,0,1149.12
1819,3,3,1.335447,103.808934,1,0,40,1,0,1072.02
517,1,1,1.29084,103.82078,3,1,6,1,0,1738.88
2013,4,4,1.368765,103.7763585,0,0,5,1,0,1241.93
721,2,2,1.307655,103.899492,1,0,7,1,0,1345.35
958,1,2,1.312848,103.8759345,0,0,3,1,0,1200.42
840,2,3,1.388934,103.895082,9,1,4,1,0,1380.95
1001,2,2,1.315278,103.840479,2,2,7,1,0,2397.6
872,2,3,1.33444,103.77972,2,1,3,1,0,1926.61
1281,2,3,1.312749,103.847598,3,0,13,1,0,1327.09
958,2,2,1.301373,103.898169,0,0,10,1,0,2075.16
484,1,1,1.331262,103.869612,2,1,4,1,0,1508.26
1733,3,3,1.348587,103.962276,1,0,15,1,0,721.29
689,1,2,1.309419,103.8631635,1,2,13,1,0,1741.65
1798,3,3,1.334349,103.8086505,1,0,40,1,0,1040.04
919,2,3,1.318971769,103.7602905,3,0,3,1,0,1741.02
1184,2,3,1.41003,103.90594,5,0,4,1,0,1013.51
1389,3,3,1.34124,103.70798,2,1,11,1,0,1173.51
1485,3,3,1.32435,103.8484035,0,0,10,1,0,1683.5
1972,3,4,1.337283,103.7254725,1,0,39,1,0,669.37
1238,3,3,1.372959,103.90212,2,0,16,1,0,896.61
484,1,1,1.306971,103.8896325,1,1,7,1,0,1652.89
947,2,2,1.2771,103.849191,0,2,9,1,0,2006.34
947,2,2,1.438965,103.8313665,4,0,6,1,0,992.61
431,1,1,1.325385,103.85334,1,0,5,1,0,1505.8
2112,3,3,1.381284,103.902876,4,0,5,1,0,757.58
710,1,1,1.277226,103.8536955,0,3,3,1,0,2232.39
710,2,2,1.378665,103.7639565,4,1,2,1,0,1521.13
560,1,1,1.299159,103.857858,1,2,3,1,0,2678.57
818,1,1,1.30442,103.8617,1,2,8,1,0,2017.11
1033,2,2,1.280772,103.8526605,0,4,12,1,0,2371.73
883,2,2,1.280772,103.8526605,0,4,12,1,0,1891.28
1012,2,2,1.290951,103.8170025,2,1,6,1,0,1630.43
474,1,1,1.374372,103.9034835,1,0,2,1,0,1350.21
786,2,2,1.380969,103.900833,5,0,6,1,0,992.37
1119,3,3,1.341558,103.76064,3,0,22,1,0,773.01
958,2,2,1.348074,103.958784,4,0,24,1,0,762
1830,2,3,1.343926988,103.8754566,3,1,31,1,0,1136.61
990,2,2,1.302597,103.8296745,0,1,21,1,0,2525.25
947,2,2,1.329156,103.945149,3,1,11,1,0,1288.28
764,1,1,1.276713,103.8533265,0,3,3,1,0,2168.22
1453,2,2,1.320474531,103.8447401,0,1,8,1,0,1617.34
850,2,2,1.36177,103.88696,2,1,4,1,0,1117.65
1346,2,2,1.316025,103.784301,1,0,15,1,0,1411.59
1076,2,2,1.317951,103.8514725,2,0,5,1,0,1486.99
893,2,2,1.361133,103.9666905,2,0,25,1,0,929.45
1238,3,3,1.32484,103.9108,3,0,14,1,0,953.15
1690,4,3,1.268163,103.814379,0,0,7,1,0,1650.89
893,2,2,1.33448,103.85108,4,1,8,1,0,1343.78
1291,3,3,1.266525,103.816566,0,2,16,1,0,1549.19
1163,1,2,1.277226,103.8536955,0,3,3,1,0,2279.78
1475,2,3,1.295946,103.829778,2,0,18,1,0,2000
1561,3,3,1.34261,103.92539,1,0,5,1,0,1145.99
1647,4,3,1.296576,103.8705705,0,0,25,1,0,1627.2
1496,3,4,1.352110749,103.8796146,1,0,6,1,0,1122.99
990,2,2,1.355886,103.9653045,1,0,5,1,0,959.6
1001,2,2,1.358199,103.76415,0,0,22,1,0,1188.81
883,2,2,1.326825,103.862232,3,0,8,1,0,1359
538,1,1,1.279278,103.850541,0,2,9,1,0,2323.42
1076,3,3,1.40246,103.90686,9,0,6,1,0,866.17
1001,2,3,1.290591,103.8177315,2,1,4,1,0,1688.31
1001,3,3,1.370304,103.8483855,3,1,6,1,0,1498.5
1012,2,2,1.312992,103.9399155,1,0,21,1,0,1106.72
743,1,1,1.279647,103.8549735,0,4,10,1,0,2355.32
1248,3,3,1.414329956,103.74823,0,0,20,1,0,945.51
527,1,2,1.299452705,103.8528615,2,5,-4,1,0,2466.79
1098,2,3,1.34343,103.9628745,0,1,23,1,0,1229.51
1281,3,3,1.306656,103.8880845,1,1,7,1,0,1444.18
1066,2,3,1.32336,103.7543175,0,0,2,1,0,1425.89
1001,2,3,1.29328,103.82615,2,0,6,1,0,2197.8
1302,3,4,1.35026,103.93597,4,0,5,1,0,1228.88
1066,2,2,1.29229,103.76819,0,0,4,1,0,1547.84
635,2,2,1.292895,103.8195675,2,1,3,1,0,2047.24
678,1,1,1.277226,103.8536955,0,3,3,1,0,2330.38
517,1,1,1.312002,103.8859515,2,0,5,1,0,1450.68
1302,3,3,1.34041,103.77221,2,1,19,1,0,1267.28
452,1,1,1.309977,103.852953,3,1,3,1,0,1546.46
549,1,2,1.317627,103.828572,3,1,4,1,0,2732.24
1023,3,3,1.353087,103.756149,3,0,21,1,0,848.48
872,2,2,1.265778,103.8156705,0,0,16,1,0,1697.25
1431,3,3,1.297287,103.83471,1,0,10,1,0,2396.93
689,2,2,1.3251015,103.8832928,2,1,-2,1,0,1814.22
1281,3,3,1.346985,103.9595895,2,0,16,1,0,897.74
775,2,2,1.405035,103.9000455,6,1,5,1,0,1225.81
958,2,2,1.320474531,103.8447401,0,1,8,1,0,1868.48
1098,3,3,1.28928,103.82812,2,1,14,1,0,1582.88
667,1,2,1.301274,103.8476925,1,4,7,1,0,1874.06
1324,2,3,1.3846,103.74776,3,1,8,1,0,950.15
452,1,1,1.315143,103.853475,2,1,10,1,0,1615.04
958,2,3,1.32503,103.89049,1,2,1,1,0,1553.24
441,1,1,1.326099982,103.9076799,3,0,7,1,0,1405.9
1604,3,3,1.33245,103.942305,4,0,16,1,0,810.47
474,1,1,1.378854,103.9432815,2,0,4,1,0,1308.02
1020,1,3,1.283238,103.8336795,3,0,83,1,0,882.35
549,1,1,1.31499,103.834755,2,2,15,1,0,2003.64
689,1,2,1.394595,103.8811185,5,0,3,1,0,1201.74
1346,4,4,1.354545,103.96755,1,0,5,1,0,928.68
571,1,1,1.37556,103.9610745,2,0,6,1,0,1033.27
1055,3,3,1.38987,103.77027,3,0,6,1,0,928.91
570,1,1,1.3,103.9,0,0,5,1,0,2192.98
1356,4,4,1.321821,103.864743,2,1,4,1,0,1460.18
1314,3,3,1.30149,103.8986775,0,0,10,1,0,1750.38
1161,2,2,1.39176,103.904262,5,0,17,1,0,732.13
786,2,2,1.362403213,103.7643718,1,1,4,1,0,1437.66
1442,3,3,1.398015,103.75065,4,1,20,1,0,644.94
1131,3,3,1.352079,103.7591595,3,0,15,1,0,882.4
495,1,1,1.322982,103.8510495,1,0,7,1,0,1490.91
958,2,2,1.329156,103.945149,3,1,11,1,0,1294.36
1206,2,3,1.378197,103.7470815,3,0,20,1,0,711.44
1076,2,2,1.310769,103.9380165,0,0,34,1,0,920.07
1453,3,3,1.301643,103.8484755,1,4,6,1,0,1686.17
915,2,2,1.327869,103.946409,2,1,8,1,0,1311.48
926,3,2,1.348983,103.925961,0,0,7,1,0,1112.31
818,1,1,1.30442,103.8617,1,2,8,1,0,1980.44
1744,3,5,1.372077,103.945086,1,1,1,1,0,1230
1119,3,3,1.341081,103.760406,2,0,22,1,0,773.01
1227,3,3,1.348587,103.962276,1,0,15,1,0,937.25
441,1,1,1.312776,103.8851055,2,1,5,1,0,1492.06
753,2,2,1.39106658,103.8942452,8,1,4,1,0,1281.54
1367,3,3,1.405053,103.8173625,0,0,16,1,0,713.24
1141,3,4,1.39545,103.90626,9,0,4,1,0,999.12
786,2,2,1.442169,103.824504,1,0,4,1,0,1027.99
1098,2,2,1.358649,103.9652865,2,0,16,1,0,819.67
1346,3,4,1.40246,103.90686,9,0,6,1,0,956.91
1189,3,3,1.347669,103.7718,0,0,20,1,0,1160.64
1496,2,3,1.292319,103.8248865,2,0,20,1,0,1129.68
1184,2,3,1.371861,103.9438485,1,0,7,1,0,986.49
1453,4,4,1.348641,103.9620105,1,0,15,1,0,818.99
936,2,2,1.343313,103.869783,3,1,5,1,0,1634.62
1367,2,2,1.28626,103.84244,0,2,10,1,0,1746.89
560,1,2,1.29084,103.82078,3,1,6,1,0,1767.86
872,2,2,1.43585,103.78698,4,4,7,1,0,1100.92
807,2,2,1.377288,103.76343,3,1,22,1,0,976.46
2110,3,4,1.289592,103.8412845,1,1,20,1,0,1492.89
883,2,2,1.43585,103.78698,4,4,7,1,0,1109.85
1281,3,3,1.368765,103.7763585,0,0,5,1,0,1272.44
1173,2,4,1.365462,103.771773,1,0,3,1,0,1406.65
1055,2,3,1.424772,103.8480525,3,0,6,1,0,917.54
1141,3,3,1.376217,103.959522,2,0,4,1,0,893.95
990,2,2,1.312749,103.923657,3,0,6,1,0,1363.64
959,3,3,1.3833,103.748589,3,0,5,1,0,938.48
441,1,1,1.327302,103.9450725,3,1,4,1,0,1517.01
1248,3,4,1.389348,103.770297,3,0,6,1,0,945.51
786,2,2,1.380969,103.900833,5,0,6,1,0,1002.54
1012,2,2,1.385676,103.8697515,2,0,5,1,0,1154.15
1261,3,3,1.368792,103.9598955,3,0,14,1,0,832.67
