Built,area,bathroom,bedroom,price_sqft,Type,latitude,longitude
2015,732.0,2,2,734.97,HDB,1.334898,103.8793365
2008,1141.0,2,2,2541.63,Condo,1.295649,103.832235
2016,1259.0,2,3,1413.82,Condo,1.329948,103.8691755
1999,1443.0,2,4,435.2,HDB,1.394838,103.90069799999999
2016,861.0,2,2,1399.54,Condo,1.35554,103.8766
2017,713.0,1,1,2244.04,Condo,1.277226,103.8536955
1995,1098.0,2,3,636.61,HDB,1.3344799999999999,103.85108000000001
1975,700.0,1,2,500.0,HDB,1.305099,103.91266350000001
2015,882.0,2,3,884.35,HDB,1.319121,103.765491
2004,861.0,3,2,969.8,Condo,1.332873,103.9424175
2015,990.0,2,3,1464.65,Condo,1.31059,103.9254
1988,1216.0,2,4,600.33,HDB,1.3076799634,103.8515000511
2013,1055.0,2,2,1543.13,Condo,1.266822,103.813299
1974,1292.0,2,3,580.5,HDB,1.304829,103.918617
2013,2508.0,5,4,2746.77,Condo,1.34041,103.77221
1998,1528.0,2,4,437.17,HDB,1.375317,103.7650275
2013,990.0,2,3,439.39,HDB,1.393551,103.87448549999999
2005,1539.0,2,3,1007.15,Condo,1.31465,103.90201
2008,1991.0,3,3,1104.97,Condo,1.31152007,103.7596300039
2013,1001.0,2,3,494.51,HDB,1.394226,103.89224250000001
1999,1130.0,2,3,575.22,HDB,1.3274200733,103.85993991950001
2016,1000.0,2,3,438.0,HDB,1.3744530000000001,103.74616800000001
2014,527.0,1,1,2428.84,Condo,1.274616,103.8443175
2015,3755.0,4,5,772.3,Condo,1.356984,103.9644495
2017,731.0,2,2,1299.59,Condo,1.3798882624000002,103.89315524770001
2000,980.0,2,3,457.14,HDB,1.336545,103.7045835
2014,1206.0,2,3,464.34,HDB,1.43451,103.8432915
2016,592.0,2,2,1500.0,Condo,1.327608,103.944024
1984,1614.0,3,4,488.78,HDB,1.321497,103.7622375
1997,1517.0,2,3,361.9,HDB,1.3886370000000001,103.904622
2016,850.0,2,2,3058.82,Condo,1.309986,103.835493
2013,1453.0,3,3,1087.41,Condo,1.342467,103.717692
1985,1572.0,3,3,413.49,HDB,1.363293,103.748319
2014,1292.0,3,3,1277.09,Condo,1.3856760000000001,103.8697515
2016,624.0,1,1,1282.05,Condo,1.363932,103.76458199999999
2010,2023.0,4,4,3213.05,Condo,1.30905,103.82831999999999
2016,947.0,2,3,842.66,Condo,1.376217,103.95952199999999
2017,2045.0,4,4,2689.49,Condo,1.276713,103.8533265
2002,1206.0,2,3,356.55,HDB,1.3888260000000001,103.87386
2015,872.0,2,2,996.43,Condo,1.3634594999999998,103.89495825
2012,1023.0,2,3,683.28,HDB,1.305441,103.781871
1978,721.0,2,2,499.31,HDB,1.316898,103.765311
2011,1948.0,3,3,1437.37,Condo,1.3060227898999999,103.78865738110001
2015,764.0,2,2,976.29,Condo,1.355157,103.9678425
1999,1099.0,2,3,864.42,Condo,1.337589,103.736682
1973,1399.0,2,6,464.62,HDB,1.322811,103.8564585
2018,506.0,1,1,1264.82,Condo,1.3934790000000001,103.8809925
1987,1603.0,3,4,460.39,HDB,1.355463,103.9356135
2001,2486.0,4,3,482.7,Condo,1.4459,103.80404
2015,872.0,2,3,854.36,HDB,1.319445,103.7656485
2014,990.0,2,3,454.55,HDB,1.393533,103.87503000000001
2011,1303.0,2,2,1519.57,Condo,1.3060227898999999,103.78865738110001
1975,882.0,2,2,419.5,HDB,1.365138,103.865418
1974,710.0,1,2,436.62,HDB,1.27872,103.819221
2015,1001.0,2,3,1198.8,Condo,1.35026,103.93597
2007,979.0,2,3,457.61,HDB,1.40246,103.90686
2014,678.0,2,2,2433.63,Condo,1.29328,103.82615
1992,1550.0,2,3,483.87,HDB,1.34261,103.92539000000001
1995,1280.0,2,3,359.38,HDB,1.439775,103.796685
2008,1411.0,2,3,1842.66,Condo,1.3014629999999998,103.9024575
2012,1141.0,3,3,1446.1,Condo,1.3344799999999999,103.85108000000001
2012,990.0,2,3,504.04,HDB,1.400949,103.900707
2003,1054.0,3,3,891.84,Condo,1.357821,103.749507
2016,764.0,2,2,1253.93,Condo,1.41003,103.90594
2006,1119.0,2,3,773.01,Condo,1.430037,103.785579
2014,1354.0,3,3,1196.45,Condo,1.352862,103.881483
1969,764.0,1,2,417.54,HDB,1.293111,103.803732
2016,1108.0,2,3,1036.1,Condo,1.378755,103.903047
1979,1873.0,3,4,907.63,Condo,1.34041,103.77221
2004,990.0,2,3,656.57,HDB,1.32687,103.94183249999999
2004,958.0,2,2,1628.39,Condo,1.3146209999999998,103.841424
2017,1884.0,4,4,2051.49,Condo,1.292697,103.8204135
2016,1830.0,3,3,1136.61,Condo,1.321821,103.864743
2014,990.0,2,3,393.94,HDB,1.4333850000000001,103.8435165
2011,721.0,1,2,1511.79,Condo,1.3020120000000002,103.8467835
2017,689.0,1,2,2364.13,Condo,1.277694,103.849551
1987,689.0,2,2,493.47,HDB,1.344555,103.8557385
2008,1313.0,3,3,1370.91,Condo,1.31152007,103.7596300039
2017,570.0,1,2,1578.95,Condo,1.41003,103.90594
2010,3218.0,3,3,1243.01,Condo,1.28626,103.84244
1980,883.0,2,2,462.06,HDB,1.32057,103.7682
2017,463.0,1,1,1835.85,Condo,1.29546,103.8065175
2014,1001.0,2,3,569.43,HDB,1.368423,103.9475925
2012,818.0,1,1,2188.26,Condo,1.3044200000000001,103.8617
2016,689.0,2,3,1378.81,Condo,1.3617700000000001,103.88696
1984,1614.0,3,4,483.27,HDB,1.351404,103.94379
2017,1259.0,2,3,1215.25,Condo,1.3617700000000001,103.88696
1984,1001.0,2,3,394.61,HDB,1.428921,103.8312405
1978,721.0,2,3,416.09,HDB,1.365138,103.865418
2016,1378.0,3,3,979.68,Condo,1.378755,103.903047
2012,818.0,1,1,2053.79,Condo,1.3044200000000001,103.8617
2016,656.0,2,2,1417.68,Condo,1.3617700000000001,103.88696
2010,1163.0,3,3,2278.59,Condo,1.308168,103.83876
1965,484.0,1,1,433.88,HDB,1.3270899999999999,103.88745
1999,1184.0,2,3,336.99,HDB,1.3968,103.89849749999999
2014,1528.0,3,3,1832.46,Condo,1.299996,103.903101
1993,1582.0,2,4,378.0,HDB,1.364616,103.957803
1993,1140.0,2,3,289.47,HDB,1.344708,103.695723
1990,2497.0,5,4,3003.6,Condo,1.3092899961,103.8020800084
2017,743.0,1,1,2217.87,Condo,1.277226,103.8536955
2017,570.0,1,1,1263.16,Condo,1.3698270000000001,103.946436
2009,1216.0,3,3,1580.59,Condo,1.310913,103.857786
2014,1959.0,4,4,3409.9,Condo,1.318266,103.830354
2011,1249.0,2,3,1585.27,Condo,1.313208,103.8439125
2008,614.0,1,1,2117.26,Condo,1.280772,103.8526605
1993,1658.0,2,4,422.19,HDB,1.376667,103.942647
1987,1302.0,2,5,572.2,HDB,1.345329,103.8565845
2015,495.0,1,2,1531.31,Condo,1.354113,103.8761775
2014,4858.0,5,4,1543.85,Condo,1.3175236661,103.84280712520001
2015,1195.0,2,2,1393.31,Condo,1.31059,103.9254
2016,452.0,1,1,1438.05,Condo,1.35531,103.887855
1985,1313.0,2,3,432.6,HDB,1.3517370000000002,103.935951
2012,926.0,2,3,1160.91,Condo,1.326825,103.86223199999999
1986,689.0,2,2,399.13,HDB,1.34261,103.92539000000001
2015,1249.0,2,3,528.42,HDB,1.408005,103.8990735
2011,990.0,2,3,463.52,HDB,1.39545,103.90626
1979,721.0,2,2,399.45,HDB,1.379556,103.8407355
2011,1250.0,2,3,655.11,HDB,1.3718700000000001,103.853592
1979,990.0,2,3,403.03,HDB,1.3752,103.853061
2002,1001.0,2,3,409.59,HDB,1.3891950000000002,103.873437
2003,1249.0,3,3,792.63,Condo,1.355076,103.960404
1984,1108.0,2,3,478.34,HDB,1.3065930000000001,103.8552165
2013,1764.0,2,3,1859.41,Condo,1.317402,103.77771750000001
2012,1001.0,2,2,2580.42,Condo,1.29328,103.82615
1990,1130.0,2,3,371.68,HDB,1.377171,103.8954015
1998,2659.0,5,4,1880.41,Condo,1.316448,103.83213149999999
1976,871.0,2,2,459.24,HDB,1.36875,103.84074
2017,710.0,1,1,2253.52,Condo,1.277226,103.8536955
2004,915.0,1,2,1945.36,Condo,1.292904,103.8304665
2014,990.0,2,3,676.77,HDB,1.375182,103.9004055
1985,1658.0,2,3,1145.96,Condo,1.3261049999999999,103.7655855
1994,1582.0,2,4,353.98,HDB,1.38616,103.74618000000001
2006,1271.0,4,3,1298.19,Condo,1.31328,103.858047
2001,1359.0,2,3,412.07,HDB,1.39305,103.88929
2010,2529.0,4,4,2649.27,Condo,1.302642,103.8293505
2016,839.0,2,2,1668.65,Condo,1.29229,103.76819
2013,990.0,2,3,414.14,HDB,1.422081,103.8473595
2008,1227.0,3,2,1833.74,Condo,1.3034700000000001,103.84912800000001
1986,6695.0,6,4,1792.38,Condo,1.29328,103.82615
1984,1155.0,2,3,329.0,HDB,1.351638,103.7175255
1999,1249.0,3,3,1000.8,Condo,1.310742,103.92745500000001
2000,1550.0,4,4,1806.45,Condo,1.293336,103.8387915
2006,861.0,2,2,1219.51,Condo,1.361565,103.87763100000001
1992,1367.0,2,4,357.64,HDB,1.3716,103.961556
2017,969.0,2,2,2373.58,Condo,1.299159,103.857858
2014,1216.0,2,3,452.3,HDB,1.388844,103.8800835
1984,1604.0,2,3,529.93,HDB,1.348128,103.72115699999999
2016,657.0,1,1,1308.98,Condo,1.364787,103.76416800000001
2015,3100.0,3,3,3800.0,Condo,1.303281,103.8296385
1994,1129.0,2,3,637.73,HDB,1.3344799999999999,103.85108000000001
1988,1603.0,3,3,414.85,HDB,1.3487129999999998,103.93186949999999
2014,904.0,2,3,790.93,HDB,1.35026,103.93597
1973,700.0,1,2,414.29,HDB,1.32026,103.86931
2008,2013.0,5,4,2483.85,Condo,1.299951,103.83007049999999
2000,1184.0,2,3,336.99,HDB,1.344096,103.70286
1980,735.0,2,2,455.78,HDB,1.323189,103.8596985
2014,721.0,2,2,442.29,HDB,1.447776,103.801149
2014,990.0,2,3,883.84,Condo,1.40246,103.90686
2005,1270.0,3,3,1858.27,Condo,1.3149899999999999,103.834755
2002,1184.0,3,3,1324.32,Condo,1.2929760000000001,103.805658
1973,979.0,1,3,551.58,HDB,1.322883,103.811634
1984,103.0,2,3,3766.99,HDB,1.34675,103.74304000000001
2017,1044.0,3,3,2599.33,Condo,1.27494,103.84218
2013,1001.0,2,3,407.59,HDB,1.388547,103.91003549999999
2012,990.0,2,3,563.64,HDB,1.4027399999999999,103.900464
2016,1066.0,3,3,1078.8,Condo,1.378467,103.961313
1995,1980.0,3,5,343.43,HDB,1.433583,103.778352
2017,710.0,1,1,2971.83,Condo,1.276713,103.8533265
1986,785.0,2,2,354.14,HDB,1.418076,103.8369555
2012,937.0,2,2,2006.4,Condo,1.3204745314,103.84474006110001
2000,1195.0,3,3,1029.29,Condo,1.316682,103.9338765
2001,1184.0,2,3,701.01,HDB,1.3718700000000001,103.85103149999999
2011,3014.0,4,4,3948.24,Condo,1.3004100694,103.83046008049999
2011,2228.0,4,4,2594.25,Condo,1.301445,103.8307815
2007,1152.0,3,2,1197.92,Condo,1.311426,103.905342
1977,635.0,1,2,377.95,HDB,1.3327799999999999,103.93165
1987,2497.0,5,4,1133.36,Condo,1.357812,103.8279285
2003,1366.0,2,2,841.87,Condo,1.315575,103.890969
2006,1530.0,3,3,1111.11,Condo,1.316655,103.7535075
2013,1237.0,3,3,460.79,HDB,1.394847,103.87796850000001
2005,1238.0,3,3,1050.08,Condo,1.4143299561000002,103.74822998440001
1978,990.0,2,3,433.22,HDB,1.3209030000000002,103.7663775
1995,1291.0,2,4,386.52,HDB,1.356939,103.959873
2007,700.0,1,1,2457.14,Condo,1.2982049999999998,103.8428145
2016,1001.0,3,3,1698.3,Condo,1.290591,103.8177315
1998,1011.0,2,2,820.97,Condo,1.338975,103.951512
2015,1002.0,2,3,1247.5,Condo,1.35026,103.93597
1996,1321.0,2,4,604.09,HDB,1.356282,103.8458925
2004,1475.0,3,3,847.46,Condo,1.348155,103.95943199999999
2004,1216.0,2,3,1059.21,Condo,1.30995,103.8970755
1937,1100.0,1,3,807.27,Condo,1.2828600000000001,103.8304215
2007,850.0,1,1,1647.06,Condo,1.30083,103.8475
2016,431.0,1,1,1600.93,Condo,1.389375,103.895055
2015,441.0,1,1,1768.71,Condo,1.31152007,103.7596300039
1972,699.0,2,2,383.4,HDB,1.32407,103.85596
1990,1162.0,2,3,473.32,HDB,1.361907,103.844169
2016,872.0,2,3,1408.0,Condo,1.31122,103.85280999999999
2016,592.0,1,1,1444.26,Condo,1.3276709999999998,103.9447485
2018,818.0,2,3,1564.79,Condo,1.3918139999999999,103.85109449999999
1986,1313.0,2,3,396.04,HDB,1.43621,103.83582
2014,1194.0,3,3,827.47,Condo,1.42425,103.8485295
2014,883.0,2,1,1245.75,Condo,1.326015,103.8516255
1990,1313.0,2,3,318.35,HDB,1.347606,103.6992285
2015,420.0,1,1,1190.48,Condo,1.312443,103.8845745
1998,1100.0,2,3,709.09,HDB,1.3344799999999999,103.85108000000001
2017,1163.0,2,2,2175.41,Condo,1.277226,103.8536955
2015,1206.0,2,3,559.7,HDB,1.409319,103.9008015
1998,1281.0,2,3,363.0,HDB,1.3894469999999999,103.902651
1977,980.0,2,3,530.61,HDB,1.311966,103.763799
2014,1130.0,2,3,707.96,HDB,1.336158,103.9214925
2015,667.0,1,2,1991.0,Condo,1.270629,103.814073
2013,3057.0,4,4,4023.55,Condo,1.308051,103.836168
2015,409.0,1,1,1589.24,Condo,1.312002,103.8859515
2017,1238.0,2,3,1042.0,Condo,1.36863,103.944807
2006,1625.0,3,3,1630.77,Condo,1.28626,103.84244
2016,861.0,2,2,1135.89,Condo,1.376478,103.7561805
2016,1215.0,2,3,411.44,Condo,1.372428,103.7445615
2012,1431.0,4,4,908.46,Condo,1.376937,103.941648
2016,527.0,1,1,1590.13,Condo,1.329948,103.8691755
1991,1119.0,2,3,507.6,HDB,1.359612,103.842189
1988,1119.0,2,3,370.87,HDB,1.355112,103.93404749999999
2015,872.0,2,3,854.36,HDB,1.319121,103.765491
2016,775.0,2,2,2322.58,Condo,1.315701,103.84160849999999
1992,1313.0,2,3,418.89,HDB,1.367343,103.959684
1984,721.0,2,2,427.18,HDB,1.4301,103.833117
2010,1044.0,2,3,555.56,HDB,1.406403,103.9059585
2008,2023.0,3,3,1112.21,Condo,1.31152007,103.7596300039
2015,1292.0,2,3,1354.49,Condo,1.32453,103.92988050000001
2014,538.0,1,2,1208.18,Condo,1.311192,103.8824685
2005,958.0,2,2,1033.4,Condo,1.2976290000000001,103.7650995
1976,1259.0,2,3,435.27,HDB,1.316502,103.8783825
2001,1184.0,2,3,327.7,HDB,1.4571,103.8153105
2005,1238.0,3,3,807.75,Condo,1.349586,103.9608585
2017,1722.0,4,4,2273.52,Condo,1.293201,103.8193335
2017,527.0,1,1,1688.8,Condo,1.3353030000000001,103.74241500000001
2001,1228.0,3,3,1017.92,Condo,1.315791,103.8844665
2011,1948.0,3,3,1386.04,Condo,1.3060227898999999,103.78865738110001
1989,1594.0,3,3,1367.63,Condo,1.360233,103.82921999999999
1986,902.0,2,3,343.68,HDB,1.420542,103.84069050000001
2012,1098.0,2,3,1899.82,Condo,1.3204745314,103.84474006110001
2014,667.0,1,2,1199.4,Condo,1.34261,103.92539000000001
2014,1033.0,3,3,908.03,Condo,1.381014,103.901535
2002,1173.0,2,3,757.79,HDB,1.312155,103.852008
2011,1130.0,2,2,1663.72,Condo,1.312965,103.9293225
1999,1000.0,2,3,450.0,HDB,1.386909,103.7633085
2014,1335.0,2,2,3008.24,Condo,1.310841,103.8283245
2024,732.0,1,2,1707.65,Condo,1.288998,103.7835763976
1986,904.0,2,3,342.92,HDB,1.420542,103.84069050000001
1994,2067.0,3,5,377.36,HDB,1.440081,103.7910735
2004,958.0,2,2,1722.34,Condo,1.3146209999999998,103.841424
2011,1216.0,2,3,534.54,HDB,1.402299,103.90126049999999
1984,1862.0,3,4,311.49,HDB,1.437372,103.777074
2002,1195.0,2,3,359.83,HDB,1.40246,103.90686
2016,538.0,1,2,2695.17,Condo,1.3187879999999998,103.82820749999999
2016,700.0,2,2,1614.29,Condo,1.321209,103.8650355
2004,1097.0,2,2,866.0,Condo,1.359189,103.96611899999999
1982,1011.0,2,3,351.14,HDB,1.344519,103.7389635
2014,990.0,2,3,631.31,HDB,1.375776,103.8999645
2016,893.0,2,2,1063.83,Condo,1.370385,103.9448475
2017,1711.0,4,5,12799.53,Condo,1.350207,103.9271625
2003,968.0,2,3,361.57,HDB,1.41003,103.90594
1999,1066.0,2,2,1313.32,Condo,1.289835,103.83180300000001
2016,1033.0,1,2,1113.26,Condo,1.353006,103.75913249999999
2017,1594.0,3,3,2151.82,Condo,1.276713,103.8533265
2017,2400.0,4,4,929.17,Condo,1.3137792755,103.75934456200001
1980,1012.0,2,3,398.22,HDB,1.32948,103.92110550000001
2006,678.0,1,1,2064.9,Condo,1.291257,103.84069050000001
1995,1280.0,2,3,410.55,HDB,1.357506,103.9375575
1980,979.0,2,3,437.18,HDB,1.32948,103.92110550000001
2013,883.0,2,2,1642.13,Condo,1.306971,103.88963249999999
1998,1808.0,3,4,1106.19,Condo,1.313451,103.879458
1996,926.0,2,2,1295.9,Condo,1.3188799999999998,103.77329
2014,990.0,2,3,419.19,HDB,1.393533,103.87503000000001
2017,678.0,2,2,1915.93,Condo,1.336284,103.74174000000001
2017,517.0,1,1,1673.11,Condo,1.33444,103.77972
2011,3475.0,5,5,4025.32,Condo,1.308051,103.823541
2013,1001.0,2,2,1198.8,Condo,1.38797,103.86879
2003,732.0,1,2,2295.08,Condo,1.278027,103.842387
2016,1216.0,2,2,2815.79,Condo,1.29498,103.85658000000001
2013,1001.0,2,3,454.55,HDB,1.400598,103.8989205
2014,861.0,2,2,1039.49,Condo,1.437957,103.8309975
2010,1496.0,4,4,1235.96,Condo,1.369404,103.76512650000001
2017,635.0,1,2,1732.28,Condo,1.3137792755,103.75934456200001
2015,872.0,2,3,1146.79,Condo,1.35026,103.93597
2012,1345.0,3,3,1821.56,Condo,1.3044200000000001,103.8617
2015,657.0,1,2,2283.11,Condo,1.275525,103.8374415
2018,549.0,1,2,1273.02,Condo,1.43621,103.83582
2009,1583.0,2,3,998.1,Condo,1.34124,103.70798
2010,538.0,1,1,501.86,HDB,1.392201,103.874778
2005,1119.0,2,2,1411.97,Condo,1.301148,103.90392
2014,937.0,2,3,787.62,HDB,1.336158,103.9214925
2015,517.0,1,1,1450.68,Condo,1.31295,103.91128
2016,958.0,2,3,906.05,Condo,1.376217,103.95952199999999
2016,915.0,2,3,861.2,Condo,1.376217,103.95952199999999
2015,624.0,1,1,1152.06,Condo,1.375578,103.903317
1977,786.0,2,2,482.04,HDB,1.273959,103.8121515
2014,1001.0,2,3,479.52,HDB,1.389042,103.8794175
2003,1184.0,2,3,380.07,HDB,1.39939,103.91031
2015,1422.0,4,4,1054.85,Condo,1.380627,103.90211550000001
2003,969.0,2,3,412.8,HDB,1.40246,103.90686
1999,1356.0,3,3,870.21,Condo,1.341711,103.9580775
2014,1012.0,2,2,2173.91,Condo,1.274616,103.8443175
1989,1313.0,2,3,418.89,HDB,1.3719329999999998,103.9554495
1995,1410.0,2,3,595.04,HDB,1.286865,103.819437
2014,775.0,2,2,1045.16,Condo,1.4049,103.90272
1999,968.0,2,3,617.77,HDB,1.3638780000000001,103.85203050000001
1976,1292.0,2,3,764.71,HDB,1.301553,103.9084065
2016,1033.0,3,3,1113.26,Condo,1.379232,103.902381
2017,915.0,2,2,1530.05,Condo,1.323801,103.945356
2003,1335.0,3,3,949.81,Condo,1.342287,103.95553050000001
2002,1378.0,2,3,433.96,HDB,1.39545,103.90626
2015,2702.0,4,4,1184.31,Condo,1.298079,103.7643165
1982,732.0,2,2,362.02,HDB,1.344654,103.734486
2016,893.0,2,2,1108.62,Condo,1.379304,103.902606
2009,1066.0,3,3,1782.36,Condo,1.298682,103.88619449999999
2010,2099.0,2,3,943.31,Condo,1.313874,103.85046
2004,1335.0,3,3,1797.75,Condo,1.353132,103.86275400000001
1989,1313.0,2,4,387.58,HDB,1.371636,103.9556205
2014,1001.0,2,3,519.48,HDB,1.4049,103.90272
2005,904.0,2,2,901.55,Condo,1.3519709999999998,103.757814
1999,1184.0,2,3,413.85,HDB,1.33995,103.69666
1985,796.0,2,3,525.13,HDB,1.3108,103.90138
2004,2336.0,3,3,749.14,Condo,1.346697,103.75591949999999
2019,732.0,2,2,1598.36,Condo,1.342165522,103.882129919
1978,721.0,2,2,436.89,HDB,1.37045,103.85401
2001,1184.0,3,3,717.91,Condo,1.4459,103.80404
2014,4898.0,3,4,1548.39,Condo,1.3175236661,103.84280712520001
1999,1249.0,2,3,773.02,Condo,1.34046,103.9581675
2017,872.0,2,3,1456.42,Condo,1.3798882624000002,103.89315524770001
2017,7244.0,6,5,2425.0,Condo,1.277226,103.8536955
2004,1259.0,3,3,792.69,Condo,1.346985,103.9595895
2001,1195.0,2,3,391.63,HDB,1.4049,103.90272
2017,474.0,1,1,2004.22,Condo,1.29546,103.8065175
2014,700.0,2,2,525.71,HDB,1.39545,103.90626
2013,1259.0,3,3,992.85,Condo,1.371861,103.9438485
1994,1679.0,3,3,1280.52,Condo,1.346634,103.7894355
1998,1635.0,3,3,1559.63,Condo,1.3019999999999998,103.85359
2014,1001.0,2,3,487.51,HDB,1.4049,103.90272
1986,73571.0,2,2,3.6,HDB,1.370133,103.8731175
2014,1755.0,4,5,854.7,Condo,1.40246,103.90686
2007,915.0,2,3,819.67,HDB,1.300725,103.7994165
1983,829.0,2,2,512.66,HDB,1.317555,103.88713050000001
1999,1184.0,2,3,354.73,HDB,1.4304869999999998,103.7968515
2015,904.0,2,2,1382.74,Condo,1.298079,103.7643165
2015,2756.0,5,4,2169.81,Condo,1.322181,103.82355
2002,1195.0,2,3,366.53,HDB,1.38879,103.872978
2013,892.0,2,2,1659.19,Condo,1.3046600000000002,103.9042
2011,893.0,2,2,1511.76,Condo,1.3155299999999999,103.85233649999999
2012,1184.0,2,2,1689.19,Condo,1.313874,103.84234649999999
2014,1808.0,2,2,928.1,Condo,1.3521107491,103.8796145823
2017,1410.0,3,4,1134.04,Condo,1.3690799999999999,103.9456665
2016,1335.0,4,4,861.42,Condo,1.3758299999999999,103.9594815
1987,1658.0,3,4,494.57,HDB,1.355463,103.9356135
2015,484.0,1,1,1960.51,Condo,1.270566,103.8136275
1984,1119.0,2,3,428.95,HDB,1.273356,103.8253455
1987,1657.0,3,4,488.84,HDB,1.355463,103.9356135
2017,936.0,2,2,2403.85,Condo,1.299159,103.857858
2016,646.0,2,2,1362.23,Condo,1.328661,103.86449549999999
2015,1216.0,2,3,550.16,HDB,1.40246,103.90686
2014,1076.0,2,3,928.44,Condo,1.40246,103.90686
2017,538.0,1,2,2297.4,Condo,1.2760200000000002,103.837491
1981,1270.0,2,3,362.2,HDB,1.346751,103.7161575
1988,1313.0,2,4,456.97,HDB,1.34361,103.956903
2005,2045.0,2,3,1124.69,Condo,1.270971,103.8245445
2005,1356.0,3,3,1303.83,Condo,1.270971,103.8243105
1975,635.0,1,2,448.82,HDB,1.322415,103.8632625
2010,1485.0,3,3,1683.5,Condo,1.32435,103.8484035
2014,376.0,1,1,1593.09,Condo,1.31283,103.92608
1987,1119.0,2,3,464.7,HDB,1.3421610000000002,103.9504905
2013,1615.0,4,3,1857.59,Condo,1.267164,103.8119535
2014,1195.0,2,3,559.0,HDB,1.404936,103.8980385
2015,2300.0,4,3,2521.74,Condo,1.292985,103.851045
2015,1377.0,3,4,1452.43,Condo,1.34261,103.92539000000001
2016,2336.0,5,4,984.59,Condo,1.377945,103.9599675
1997,1421.0,3,3,1618.58,Condo,1.2894299999999999,103.805001
2016,1378.0,4,4,1008.71,Condo,1.3703040000000002,103.9440015
2018,549.0,1,2,1657.56,Condo,1.361781,103.8916665
1986,893.0,2,3,559.91,HDB,1.350207,103.853052
2014,1205.0,2,3,622.41,HDB,1.4102370000000002,103.90214250000001
1977,968.0,1,4,357.44,HDB,1.322055,103.938354
2015,1119.0,3,3,1063.45,Condo,1.375776,103.90256099999999
1988,1572.0,3,4,412.21,HDB,1.367046,103.95818100000001
2012,980.0,2,3,867.35,HDB,1.3367069999999999,103.8455955
1983,1001.0,2,3,448.55,HDB,1.353222,103.9472325
2014,1001.0,2,3,567.43,HDB,1.35026,103.93597
1987,1560.0,3,3,435.9,HDB,1.4139,103.8354525
1990,1108.0,2,3,548.74,HDB,1.3610879999999999,103.844637
1987,1313.0,2,3,525.51,HDB,1.345158,103.853367
2016,764.0,2,2,1112.57,Condo,1.3925803468,103.9129700573
1982,1593.0,4,4,313.87,HDB,1.446192,103.773087
2010,947.0,2,2,4223.86,Condo,1.30581,103.8330585
2013,807.0,2,2,1363.07,Condo,1.30635,103.8988665
2000,1249.0,3,3,710.97,Condo,1.3007099267,103.85475005110001
1987,1281.0,2,3,526.93,HDB,1.3455,103.85344350000001
2016,1055.0,2,3,1932.6,Condo,1.298322,103.8845025
2013,990.0,2,3,454.55,HDB,1.394847,103.87796850000001
1987,700.0,2,2,514.29,HDB,1.346688,103.956561
2016,947.0,2,2,1372.76,Condo,1.364787,103.76476650000001
2000,1216.0,3,3,738.49,Condo,1.3785120000000002,103.746654
2014,1227.0,3,4,937.25,Condo,1.380339,103.900968
2017,1335.0,2,3,1832.21,Condo,1.292823,103.819293
2011,2002.0,3,4,2247.75,Condo,1.296594,103.842396
2013,1119.0,2,2,2582.66,Condo,1.34041,103.77221
1977,1313.0,2,3,491.24,HDB,1.274634,103.8096315
2012,2174.0,4,3,2226.31,Condo,1.239651,103.8373425
2015,926.0,1,1,1673.87,Condo,1.30815,103.83839549999999
2016,764.0,2,2,1439.79,Condo,1.3772790000000001,103.960998
2014,1130.0,2,3,785.84,HDB,1.336662,103.921623
1985,1076.0,2,2,1197.03,Condo,1.330803,103.7660265
2013,689.0,2,2,2177.07,Condo,1.279647,103.84003349999999
2014,1001.0,2,3,449.55,HDB,1.377324,103.9042125
1991,1184.0,2,3,336.15,HDB,1.381329,103.742568
2003,990.0,2,2,1616.16,Condo,1.294326,103.8220245
2016,1313.0,3,3,1879.66,Condo,1.290591,103.8177315
2015,1130.0,3,3,1192.92,Condo,1.35026,103.93597
2013,721.0,2,2,624.13,HDB,1.427355,103.841217
2014,1001.0,2,3,429.57,HDB,1.389798,103.880646
2017,4607.0,4,5,1085.3,Condo,1.3182120000000002,103.7619045
1983,1432.0,2,3,384.08,HDB,1.354644,103.950099
2014,1798.0,3,4,1640.71,Condo,1.316034,103.802265
2014,1195.0,2,3,564.85,HDB,1.404936,103.8980385
2013,1098.0,2,2,1765.94,Condo,1.268163,103.814379
2016,538.0,1,1,1223.05,Condo,1.376478,103.7561805
2015,1001.0,2,2,949.05,Condo,1.389393,103.8962205
2016,506.0,1,1,1241.11,Condo,1.370385,103.9448475
2004,1281.0,3,3,2099.92,Condo,1.315269,103.8320775
2017,808.0,2,2,1483.91,Condo,1.310949,103.88272049999999
2017,2045.0,4,4,2640.59,Condo,1.277226,103.8536955
2014,1421.0,3,3,809.29,Condo,1.389348,103.770297
2018,764.0,2,2,1307.59,Condo,1.323531,103.7546145
1996,979.0,2,2,1419.82,Condo,1.361214,103.765041
2013,1001.0,2,3,417.58,HDB,1.4004,103.89948299999999
2011,2433.0,5,4,2646.48,Condo,1.31442,103.66138997450001
